Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto (CPC),Producto,Código del año,Año,Código Meses,Meses,Unidad,Valor,Símbolo,Descripción del Símbolo
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01801","Azucar, remolacha","1993","1993","7021","Valor anual","SLC","21253","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01801","Azucar, remolacha","1994","1994","7021","Valor anual","SLC","21563","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01801","Azucar, remolacha","1995","1995","7021","Valor anual","SLC","20222","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01801","Azucar, remolacha","1996","1996","7021","Valor anual","SLC","22152","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01801","Azucar, remolacha","1997","1997","7021","Valor anual","SLC","23253","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01801","Azucar, remolacha","1998","1998","7021","Valor anual","SLC","25377","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01801","Azucar, remolacha","1999","1999","7021","Valor anual","SLC","28094","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01801","Azucar, remolacha","2000","2000","7021","Valor anual","SLC","29899","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01801","Azucar, remolacha","2001","2001","7021","Valor anual","SLC","31883","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01801","Azucar, remolacha","2002","2002","7021","Valor anual","SLC","32502","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01801","Azucar, remolacha","2003","2003","7021","Valor anual","SLC","31299","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01801","Azucar, remolacha","2004","2004","7021","Valor anual","SLC","27395","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01801","Azucar, remolacha","2005","2005","7021","Valor anual","SLC","24311","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01801","Azucar, remolacha","2006","2006","7021","Valor anual","SLC","23199","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01801","Azucar, remolacha","2007","2007","7021","Valor anual","SLC","23777","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01801","Azucar, remolacha","2008","2008","7021","Valor anual","SLC","23482.1","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01801","Azucar, remolacha","2009","2009","7021","Valor anual","SLC","18778","A","Cifra oficial"
"PP","Precios al Productor","152","Chile","5531","Precio al productor (SLC/tonelada)","01801","Azucar, remolacha","2010","2010","7021","Valor anual","SLC","17348.5","A","Cifra oficial"
